ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1143-1-1,psi,Proto-Siouan,,sio,1143,back,*i-rą́•he,,
pch-1143-1-1,pch,Proto-Crow-Hidatsa,,,1143,back,*ra- J,,
pma-1143-1-1,pma,Pre-Mandan,,,1143,back,*rąhe,,
pmv-1143-1-1,pmv,Proto-Mississipi-Valley,,,1143,back,*i-rą́•h-ka,,
ca-1143-1-1,ca,Catawba,cata1286,chc,1143,back,-ta•k; įtak,ks,
cr-1143-1-1,cr,Crow,crow1244,cro,1143,back,annáakku,gg[11];dec[106];rg,
cr-1143-1-2,cr,Crow,crow1244,cro,1143,back,"anná•’ko, anná•xko",l[16],
hi-1143-1-1,hi,Hidatsa,hida1246,hid,1143,back,rá•xukhe,j,
hi-1143-1-2,hi,Hidatsa,hida1246,hid,1143,back,ná•xukhe,,
hi-1143-1-3,hi,Hidatsa,hida1246,hid,1143,back,da,,
ma-1143-1-1,ma,Mandan,mand1446,mhq,1143,back,"rą́he, rąhé",c,
ma-1143-1-2,ma,Mandan,mand1446,mhq,1143,back,rąhú•re,c,
pda-1143-1-1,pda,Proto-Dakota,,,1143,back,*čhąkhá-hu,,
pwc-1143-1-1,pwc,Proto-Hoocąk-Chiwere,,,1143,back,*ną́•khe,,
pdh-1143-1-1,pdh,Proto-Dhegiha,,,1143,back,*ną́hka,,
la-1143-1-1,la,Lakota,lako1247,lkt,1143,back,čhąkháhu,b[119a];ej,
da-1143-1-1,da,Dakota,dako1258,dak,1143,back,caŋkahu,wm[12a],
ch-1143-1-1,ch,Chiwere,iowa1245,iow,1143,back,ną́•khe,rr,
wi-1143-1-1,wi,Hoocąk,hoch1243,win,1143,back,nąąké,km[2185],
wi-1143-1-2,wi,Hoocąk,hoch1243,win,1143,back,nąąke,,
op-1143-1-1,op,Omaha-Ponca,omah1247,oma,1143,back,"ną́kka, nǫ́kka",rr,
ks-1143-1-1,ks,Kanza/Kaw,kans1243,ksk,1143,back,ną́kka,rr,
os-1143-1-1,os,Osage,osag1243,osa,1143,back,nóⁿḳa,lf[114b],
qu-1143-1-1,qu,Quapaw,quap1242,qua,1143,back,ną́kka,,
