ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-537-1-1,psi,Proto-Siouan,,sio,537,"niece (1), male’s sister’s daughter",*i-htų́•-,,
pma-537-1-1,pma,Pre-Mandan,,,537,"niece (1), male’s sister’s daughter",*-tų-,,
pmv-537-1-1,pmv,Proto-Mississipi-Valley,,,537,"niece (1), male’s sister’s daughter",*ihtų́•žą,,
ma-537-1-1,ma,Mandan,mand1446,mhq,537,"niece (1), male’s sister’s daughter",tų́hą,h[258],
pda-537-1-1,pda,Proto-Dakota,,,537,"niece (1), male’s sister’s daughter",*thu- ~ *thų-,,
pdh-537-1-1,pdh,Proto-Dhegiha,,,537,"niece (1), male’s sister’s daughter",*ihtížǫ < **ihtǘžǫ,,
la-537-1-1,la,Lakota,lako1247,lkt,537,"niece (1), male’s sister’s daughter",thųžą́,ej,
as-537-1-1,as,Assiniboine,assi1247,asb,537,"niece (1), male’s sister’s daughter",thuža,pas,
wi-537-1-1,wi,Hoocąk,hoch1243,win,537,"niece (1), male’s sister’s daughter",hičųžą́k ~ čų́ųžąk,km[834],
wi-537-1-2,wi,Hoocąk,hoch1243,win,537,"niece (1), male’s sister’s daughter",hicųžąk ~ cųųžąk,,
op-537-1-1,op,Omaha-Ponca,omah1247,oma,537,"niece (1), male’s sister’s daughter",ittížǫ,,
ks-537-1-1,ks,Kanza/Kaw,kans1243,ksk,537,"niece (1), male’s sister’s daughter",iččížo,,
os-537-1-1,os,Osage,osag1243,osa,537,"niece (1), male’s sister’s daughter",iṭsízhoⁿ,lf[81a],
qu-537-1-1,qu,Quapaw,quap1242,qua,537,"niece (1), male’s sister’s daughter",ittížǫ,,
