ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-570-1-1,psi,Proto-Siouan,,sio,570,moccasin (1),*hų•pE,,
pch-570-1-1,pch,Proto-Crow-Hidatsa,,,570,moccasin (1),*hu•pá,,
pmv-570-1-1,pmv,Proto-Mississipi-Valley,,,570,moccasin (1),*hų́pE ~ *hą́pE,,
cr-570-1-1,cr,Crow,crow1244,cro,570,moccasin (1),huupá,rg,
hi-570-1-1,hi,Hidatsa,hida1246,hid,570,moccasin (1),hu•pá,awj,
hi-570-1-2,hi,Hidatsa,hida1246,hid,570,moccasin (1),"watahpa, matahpa",awj,
ma-570-1-1,ma,Mandan,mand1446,mhq,570,moccasin (1),hųpé,rtc,
pda-570-1-1,pda,Proto-Dakota,,,570,moccasin (1),*hą́pA,,
pdh-570-1-1,pdh,Proto-Dhegiha,,,570,moccasin (1),*hǫpé,,
la-570-1-1,la,Lakota,lako1247,lkt,570,moccasin (1),hą́pA,rtc,
da-570-1-1,da,Dakota,dako1258,dak,570,moccasin (1),háŋpa,r[124a],
sv-570-1-1,sv,Sioux Valley,,,570,moccasin (1),hą́p-a pas,,
op-570-1-1,op,Omaha-Ponca,omah1247,oma,570,moccasin (1),híⁿbe,mjs[121],
op-570-2-1,op,Omaha-Ponca,omah1247,oma,570,moccasin (1),hįbé,,
ks-570-1-1,ks,Kanza/Kaw,kans1243,ksk,570,moccasin (1),hǫbé,rr,
os-570-1-1,os,Osage,osag1243,osa,570,moccasin (1),hǫpé,rr,
qu-570-1-1,qu,Quapaw,quap1242,qua,570,moccasin (1),hǫpé,rr,
