ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1156-1-1,psi,Proto-Siouan,,sio,1156,arrive there vertitive,*ki-hí,,
pma-1156-1-1,pma,Pre-Mandan,,,1156,arrive there vertitive,*kihi,,
pmv-1156-1-1,pmv,Proto-Mississipi-Valley,,,1156,arrive there vertitive,*kVhí,,
hi-1156-1-1,hi,Hidatsa,hida1246,hid,1156,arrive there vertitive,k(h)E,j,
ma-1156-1-1,ma,Mandan,mand1446,mhq,1156,arrive there vertitive,kí,h[72],
pda-1156-1-1,pda,Proto-Dakota,,,1156,arrive there vertitive,*khí,,
pwc-1156-1-1,pwc,Proto-Hoocąk-Chiwere,,,1156,arrive there vertitive,*kí•,,
pdh-1156-1-1,pdh,Proto-Dhegiha,,,1156,arrive there vertitive,*khí,rr,
la-1156-1-1,la,Lakota,lako1247,lkt,1156,arrive there vertitive,khí,c;b[298a],
ch-1156-1-1,ch,Chiwere,iowa1245,iow,1156,arrive there vertitive,gí,jgt92[19],
wi-1156-1-1,wi,Hoocąk,hoch1243,win,1156,arrive there vertitive,gíi,km[349],
wi-1156-1-2,wi,Hoocąk,hoch1243,win,1156,arrive there vertitive,gii,,
op-1156-1-1,op,Omaha-Ponca,omah1247,oma,1156,arrive there vertitive,khí,pg[68],
ks-1156-1-1,ks,Kanza/Kaw,kans1243,ksk,1156,arrive there vertitive,khí,rr,
os-1156-1-1,os,Osage,osag1243,osa,1156,arrive there vertitive,kshi,lf[90a],
qu-1156-1-1,qu,Quapaw,quap1242,qua,1156,arrive there vertitive,khí,rr,
bi-1156-1-1,bi,Biloxi,bilo1248,bll,1156,arrive there vertitive,kiⁿhiⁿ,ds[197a],
