ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-1082-1-1,pmv,Proto-Mississipi-Valley,,,1082,black (2),*šápE,,
pda-1082-1-1,pda,Proto-Dakota,,,1082,black (2),*šápa,,
pdh-1082-1-1,pdh,Proto-Dhegiha,,,1082,black (2),*šápe,,
la-1082-1-1,la,Lakota,lako1247,lkt,1082,black (2),šápA,c;ej,
la-1082-1-2,la,Lakota,lako1247,lkt,1082,black (2),"-šápa, na-",b[358a],
la-1082-1-3,la,Lakota,lako1247,lkt,1082,black (2),"-šapa, waká-",b[527b],
la-1082-1-4,la,Lakota,lako1247,lkt,1082,black (2),"-šapa, wapá-",b[547a],
la-1082-1-5,la,Lakota,lako1247,lkt,1082,black (2),"-šápa, ya-",b[627b],
la-1082-1-6,la,Lakota,lako1247,lkt,1082,black (2),"-šápa, yu-",b[651a],
da-1082-1-1,da,Dakota,dako1258,dak,1082,black (2),ṡápa,wm[50a],
sv-1082-1-1,sv,Sioux Valley,,,1082,black (2),šápa,pas,
op-1082-1-1,op,Omaha-Ponca,omah1247,oma,1082,black (2),çíshabe,sw[26],
ks-1082-1-1,ks,Kanza/Kaw,kans1243,ksk,1082,black (2),šábe,rr,
ks-1082-1-2,ks,Kanza/Kaw,kans1243,ksk,1082,black (2),"-šabe, ogá-",rr,
os-1082-1-1,os,Osage,osag1243,osa,1082,black (2),shábe,lf[130a],
