ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-669-1-1,psi,Proto-Siouan,,sio,669,indefinite/interrogative (1),*ha,,
pmv-669-1-1,pmv,Proto-Mississipi-Valley,,,669,indefinite/interrogative (1),*ha-,,
cr-669-1-1,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} ham,gg[65],
cr-669-1-2,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawa,gg[63],
cr-669-1-3,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawahtaá,gg[63],
cr-669-1-4,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawakó•,l[96],
cr-669-1-5,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} háwarin,l[97],
cr-669-1-6,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawass,gg[65],
cr-669-1-7,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawattán,gg[63],
cr-669-1-8,cr,Crow,crow1244,cro,669,indefinite/interrogative (1),ha- {in} hawáta,gg[48],
hi-669-1-1,hi,Hidatsa,hida1246,hid,669,indefinite/interrogative (1),-ha- {in} táhawia,handv,
hi-669-1-2,hi,Hidatsa,hida1246,hid,669,indefinite/interrogative (1),-ha- {in} to•haruš,j,
ma-669-1-1,ma,Mandan,mand1446,mhq,669,indefinite/interrogative (1),-ha,h[483],
ma-669-1-2,ma,Mandan,mand1446,mhq,669,indefinite/interrogative (1),-ha {in} táha,,
pdh-669-1-1,pdh,Proto-Dhegiha,,,669,indefinite/interrogative (1),*ha-,,
ch-669-1-1,ch,Chiwere,iowa1245,iow,669,indefinite/interrogative (1),-ha,jgt92[651],
ch-669-1-2,ch,Chiwere,iowa1245,iow,669,indefinite/interrogative (1),-ha {in} danáha/ danáhaje,jgt92[3776],
ch-669-1-3,ch,Chiwere,iowa1245,iow,669,indefinite/interrogative (1),-há-,,
ch-669-1-4,ch,Chiwere,iowa1245,iow,669,indefinite/interrogative (1),-há- {in} tánahá^e,,
wi-669-1-1,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hačągá,km[549],
wi-669-1-2,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hacąga,km[552],
wi-669-1-3,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hačį́įǰa,km[553],
wi-669-1-4,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hacįįja,,
wi-669-1-5,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hačį́įǰeregí,,
wi-669-1-6,wi,Hoocąk,hoch1243,win,669,indefinite/interrogative (1),ha- {in} hacįįjeregi,,
op-669-1-1,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),á- {in} áną,jek,
op-669-1-2,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),á- {in} ágodi,jek,
op-669-1-3,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),á- {in} á-na,,
op-669-1-4,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),á- {in} á-na-ska,,
op-669-1-5,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),á- {in} á-taⁿ,,
op-669-1-6,op,Omaha-Ponca,omah1247,oma,669,indefinite/interrogative (1),a- {in} a-táⁿ,,
ks-669-1-1,ks,Kanza/Kaw,kans1243,ksk,669,indefinite/interrogative (1),"ha- {in} hagó, hágo",mr;jod;rr,
ks-669-1-2,ks,Kanza/Kaw,kans1243,ksk,669,indefinite/interrogative (1),ha- {in} hakhą́,rr,
ks-669-1-3,ks,Kanza/Kaw,kans1243,ksk,669,indefinite/interrogative (1),ha- {in} háną,rr,
ks-669-1-4,ks,Kanza/Kaw,kans1243,ksk,669,indefinite/interrogative (1),ha- {in} háyǫska,rr,
os-669-1-1,os,Osage,osag1243,osa,669,indefinite/interrogative (1),há- {in} há-goⁿ,lf[58a],
os-669-2-1,os,Osage,osag1243,osa,669,indefinite/interrogative (1),há- {in} há-noⁿ,lf[58a],
os-669-3-1,os,Osage,osag1243,osa,669,indefinite/interrogative (1),há- {in} há-ṭa,lf[58b],
os-669-4-1,os,Osage,osag1243,osa,669,indefinite/interrogative (1),ha- {in} ha-toⁿ´,lf[58b],
os-669-4-2,os,Osage,osag1243,osa,669,indefinite/interrogative (1),hó- {in} hó-wa-ge thiⁿ-ge,lf[67b],
os-669-4-3,os,Osage,osag1243,osa,669,indefinite/interrogative (1),hó- {in} hó-wa-iⁿ-ge,lf[67b],
os-669-4-4,os,Osage,osag1243,osa,669,indefinite/interrogative (1),hó- {in} hó-wa-the,lf[67b],
os-669-5-1,os,Osage,osag1243,osa,669,indefinite/interrogative (1),hó- {in} hú-wa-ge,lf[68b],
