ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-443-1-1,psi,Proto-Siouan,,sio,443,"rattle, rumble",*kʔó•he,,
pmv-443-1-1,pmv,Proto-Mississipi-Valley,,,443,"rattle, rumble",*kʔo,,
pda-443-1-1,pda,Proto-Dakota,,,443,"rattle, rumble",*kʔóɣA,,
pwc-443-1-1,pwc,Proto-Hoocąk-Chiwere,,,443,"rattle, rumble",*kʔó,,
pdh-443-1-1,pdh,Proto-Dhegiha,,,443,"rattle, rumble",*kʔó,,
la-443-1-1,la,Lakota,lako1247,lkt,443,"rattle, rumble",kʔóɣA,ej,
da-443-1-1,da,Dakota,dako1258,dak,443,"rattle, rumble",ḳo´ġa,r[302a],
ch-443-1-1,ch,Chiwere,iowa1245,iow,443,"rattle, rumble",kʔó,rr,
wi-443-1-1,wi,Hoocąk,hoch1243,win,443,"rattle, rumble",kʔóo,km[1731],
wi-443-1-2,wi,Hoocąk,hoch1243,win,443,"rattle, rumble",k’oo,,
op-443-1-1,op,Omaha-Ponca,omah1247,oma,443,"rattle, rumble",kʔo,,
ks-443-1-1,ks,Kanza/Kaw,kans1243,ksk,443,"rattle, rumble",dákʔokʔo,jod,
os-443-1-1,os,Osage,osag1243,osa,443,"rattle, rumble",ḳ’óḳ’o,lf[88a],
bi-443-1-1,bi,Biloxi,bilo1248,bll,443,"rattle, rumble",koḳó sĕdí,ds[212a],
bi-443-2-1,bi,Biloxi,bilo1248,bll,443,"rattle, rumble",ḳoḳohé,ds[212a],
