ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pch-293-1-1,pch,Proto-Crow-Hidatsa,,,293,snot,*-pxíta,,
pmv-293-1-1,pmv,Proto-Mississipi-Valley,,,293,snot,*hpa-xrį,,
cr-293-1-1,cr,Crow,crow1244,cro,293,snot,axpísa,gg[15],
hi-293-1-1,hi,Hidatsa,hida1246,hid,293,snot,ša•kapxíta,j,
pdh-293-1-1,pdh,Proto-Dhegiha,,,293,snot,*hpaxrį́,,
la-293-1-1,la,Lakota,lako1247,lkt,293,snot,phaxlí,c,
ch-293-1-1,ch,Chiwere,iowa1245,iow,293,snot,páxringe,jgt92[232],
op-293-1-1,op,Omaha-Ponca,omah1247,oma,293,snot,paxthiⁿ,sw[160],
ks-293-1-1,ks,Kanza/Kaw,kans1243,ksk,293,snot,ppaxlį́,rr,
os-293-1-1,os,Osage,osag1243,osa,293,snot,p̣axthíⁿ,lf[126b],
qu-293-1-1,qu,Quapaw,quap1242,qua,293,snot,ppaxnį́,jod,
