ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-576-1-1,psi,Proto-Siouan,,sio,576,middle; inside,*yó•ka ~ *ró•ka,,
pch-576-1-1,pch,Proto-Crow-Hidatsa,,,576,middle; inside,*ro•ka,awj,
pma-576-1-1,pma,Pre-Mandan,,,576,middle; inside,*rokE,,
pmv-576-1-1,pmv,Proto-Mississipi-Valley,,,576,middle; inside,*{róka},,
cr-576-1-1,cr,Crow,crow1244,cro,576,middle; inside,bíilukaa,gg[29],
cr-576-1-2,cr,Crow,crow1244,cro,576,middle; inside,apsáalooka,gg[12];dec[15],
hi-576-1-1,hi,Hidatsa,hida1246,hid,576,middle; inside,"{ro•ka}, no•ka",awj,
ma-576-1-1,ma,Mandan,mand1446,mhq,576,middle; inside,wí•roke,c,
ma-576-1-2,ma,Mandan,mand1446,mhq,576,middle; inside,tíroke,c,
ma-576-1-3,ma,Mandan,mand1446,mhq,576,middle; inside,wąrą́rokta,c,
pda-576-1-1,pda,Proto-Dakota,,,576,middle; inside,*{čhoká},,
pdh-576-1-1,pdh,Proto-Dhegiha,,,576,middle; inside,*-roka,,
la-576-1-1,la,Lakota,lako1247,lkt,576,middle; inside,hó{čhoka},rtc,
la-576-1-2,la,Lakota,lako1247,lkt,576,middle; inside,čhoką́,rtc,
la-576-1-3,la,Lakota,lako1247,lkt,576,middle; inside,čhokáta,rtc,
la-576-1-4,la,Lakota,lako1247,lkt,576,middle; inside,ċókab,b[132b],
la-576-1-5,la,Lakota,lako1247,lkt,576,middle; inside,cokápa,b[133a],
la-576-1-6,la,Lakota,lako1247,lkt,576,middle; inside,cokál,b[133a],
la-576-1-7,la,Lakota,lako1247,lkt,576,middle; inside,coką́yą,b[133a],
la-576-1-8,la,Lakota,lako1247,lkt,576,middle; inside,icókab,b[208],
la-576-1-9,la,Lakota,lako1247,lkt,576,middle; inside,icókabya,b[208],
la-576-1-10,la,Lakota,lako1247,lkt,576,middle; inside,icókąyą,b[208],
da-576-1-1,da,Dakota,dako1258,dak,576,middle; inside,"[†čhoká, čoká-]",srr[103a],
ch-576-1-1,ch,Chiwere,iowa1245,iow,576,middle; inside,lótata,marsh,
wi-576-1-1,wi,Hoocąk,hoch1243,win,576,middle; inside,róok,jwe,
wi-576-1-2,wi,Hoocąk,hoch1243,win,576,middle; inside,rook,jwe,
wi-576-1-3,wi,Hoocąk,hoch1243,win,576,middle; inside,roogéǰa,km[240],
wi-576-1-4,wi,Hoocąk,hoch1243,win,576,middle; inside,rookeja,km[2638],
wi-576-1-5,wi,Hoocąk,hoch1243,win,576,middle; inside,čiirok,,
wi-576-1-6,wi,Hoocąk,hoch1243,win,576,middle; inside,ciirok (> cii + rook),,
wi-576-1-7,wi,Hoocąk,hoch1243,win,576,middle; inside,róok,,
wi-576-1-8,wi,Hoocąk,hoch1243,win,576,middle; inside,rook,,
op-576-1-1,op,Omaha-Ponca,omah1247,oma,576,middle; inside,hóðoga,,
os-576-1-1,os,Osage,osag1243,osa,576,middle; inside,ṭsiúthuga,lf[164a],
of-576-1-1,of,Ofo,ofoo1242,ofo,576,middle; inside,tcóka,ds[329b],
of-576-2-1,of,Ofo,ofoo1242,ofo,576,middle; inside,tcókta.ta.,ds[329b],
