ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-782-1-1,psi,Proto-Siouan,,sio,782,general deictic (2),*o•,,
ca-782-1-1,ca,Catawba,cata1286,chc,782,general deictic (2),ó-,ks[125],
ca-782-1-2,ca,Catawba,cata1286,chc,782,general deictic (2),ó- {in} ómä,ks[125],
ca-782-1-3,ca,Catawba,cata1286,chc,782,general deictic (2),ó-,ks[125],
ca-782-1-4,ca,Catawba,cata1286,chc,782,general deictic (2),ó- {in} ówa,ks[125],
ca-782-1-5,ca,Catawba,cata1286,chc,782,general deictic (2),ó-,ks[125],
ca-782-1-6,ca,Catawba,cata1286,chc,782,general deictic (2),ó- {in} ó-a,ks[125],
ca-782-1-7,ca,Catawba,cata1286,chc,782,general deictic (2),ú-,ks[125],
ca-782-1-8,ca,Catawba,cata1286,chc,782,general deictic (2),ú- {in} úwa,,
ca-782-1-9,ca,Catawba,cata1286,chc,782,general deictic (2),o-,,
ca-782-1-10,ca,Catawba,cata1286,chc,782,general deictic (2),o- {in} otα´’,,
ca-782-1-11,ca,Catawba,cata1286,chc,782,general deictic (2),a-,,
ca-782-1-12,ca,Catawba,cata1286,chc,782,general deictic (2),a- {in} atα´’,,
ca-782-1-13,ca,Catawba,cata1286,chc,782,general deictic (2),ó-,,
ca-782-1-14,ca,Catawba,cata1286,chc,782,general deictic (2),ó- {in} ókα,,
hi-782-1-1,hi,Hidatsa,hida1246,hid,782,general deictic (2),ó•- {in} ó•ka•,j,
hi-782-1-2,hi,Hidatsa,hida1246,hid,782,general deictic (2),ó•- {in} ó•ka•ru,j,
hi-782-1-3,hi,Hidatsa,hida1246,hid,782,general deictic (2),o•- {in} o•khíru,j,
ma-782-1-1,ma,Mandan,mand1446,mhq,782,general deictic (2),óta,h[128],
la-782-1-1,la,Lakota,lako1247,lkt,782,general deictic (2),o- {in} ogná,b[371b],
la-782-1-2,la,Lakota,lako1247,lkt,782,general deictic (2),o- {in} otóhąyą,b[409],
la-782-1-3,la,Lakota,lako1247,lkt,782,general deictic (2),o- {in} otóiyohi,b[409],
la-782-1-4,la,Lakota,lako1247,lkt,782,general deictic (2),o- {in} hecíyotą,b[170],
la-782-1-5,la,Lakota,lako1247,lkt,782,general deictic (2),o- {in} iyóhi,b[256],
ch-782-1-1,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó-,jgt92[1141],
ch-782-1-2,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó- {in} go^ó,jgt92[1142],
ch-782-1-3,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó-,jgt92[1143],
ch-782-1-4,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó- {in} go^óch^i,jgt92[1144],
ch-782-1-5,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó-,,
ch-782-1-6,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó- {in} go^ógi,,
ch-782-1-7,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó-,,
ch-782-1-8,ch,Chiwere,iowa1245,iow,782,general deictic (2),-ó- {in} go^ówéxa,,
