ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1049-1-1,psi,Proto-Siouan,,sio,1049,break cord > break apart,*-páxe,,
pmv-1049-1-1,pmv,Proto-Mississipi-Valley,,,1049,break cord > break apart,*-páɣe,,
cr-1049-1-1,cr,Crow,crow1244,cro,1049,break cord > break apart,"paxí, dap-",rg;gg[42];dec[31],
cr-1049-1-2,cr,Crow,crow1244,cro,1049,break cord > break apart,"ppaxi, pá-",rg;gg[53],
cr-1049-1-3,cr,Crow,crow1244,cro,1049,break cord > break apart,"paxi, dúu-",rg;gg[45],
ma-1049-1-1,ma,Mandan,mand1446,mhq,1049,break cord > break apart,"pax, ka-",h[138],
ma-1049-1-2,ma,Mandan,mand1446,mhq,1049,break cord > break apart,"pax, pa-",h[138],
ma-1049-1-3,ma,Mandan,mand1446,mhq,1049,break cord > break apart,"pax, ra-",h[139],
ma-1049-1-4,ma,Mandan,mand1446,mhq,1049,break cord > break apart,"pax, ru-",h[139],
ma-1049-1-5,ma,Mandan,mand1446,mhq,1049,break cord > break apart,pą́•xoʔš,c,
pwc-1049-1-1,pwc,Proto-Hoocąk-Chiwere,,,1049,break cord > break apart,*-wáxe,,
pdh-1049-1-1,pdh,Proto-Dhegiha,,,1049,break cord > break apart,*-báɣe,,
ch-1049-1-1,ch,Chiwere,iowa1245,iow,1049,break cord > break apart,"waxe, na-",lwr[20],
wi-1049-1-1,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, boo-",km[97],
wi-1049-1-2,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,boowax,km[422],
wi-1049-1-3,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, gi-",km[2035],
wi-1049-1-4,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,giwax,km[2254],
wi-1049-1-5,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, mąą-",km[2576],
wi-1049-1-6,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,mąąwax,km[2756],
wi-1049-1-7,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, nąą-",km[3090],
wi-1049-1-8,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,nąąwax,km[3511],
wi-1049-1-9,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, ra-",,
wi-1049-1-10,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,rawax,,
wi-1049-1-11,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, ru-",,
wi-1049-1-12,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,ruwax,,
wi-1049-1-13,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, taa-",,
wi-1049-1-14,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,taawax,,
wi-1049-1-15,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,"wáx, wa-",,
wi-1049-1-16,wi,Hoocąk,hoch1243,win,1049,break cord > break apart,wawax,,
ks-1049-1-1,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"baɣe, bá-",rr,
ks-1049-1-2,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"babáɣe, bá-",jod;rr,
ks-1049-1-3,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"báɣe, ba-",mr;jod;rr,
ks-1049-1-4,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"bábaɣe, ba-",jod;rr,
ks-1049-1-5,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"baɣe, bó-",jod;rr,
ks-1049-1-6,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"báɣe, bu-, -xe",jod;mr;rr,
ks-1049-1-7,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"baɣe, dá-",rr,
ks-1049-1-8,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"báɣe, ną-",rr,
ks-1049-1-9,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"báɣe, ya-",rr,
ks-1049-1-10,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"báɣe, yu-",rr,
ks-1049-1-11,ks,Kanza/Kaw,kans1243,ksk,1049,break cord > break apart,"bábaɣe, yu-",rr,
os-1049-1-1,os,Osage,osag1243,osa,1049,break cord > break apart,bábaxe,lf[18a],
qu-1049-1-1,qu,Quapaw,quap1242,qua,1049,break cord > break apart,dibáxe,rr,
qu-1049-1-2,qu,Quapaw,quap1242,qua,1049,break cord > break apart,babáɣe,rr,
qu-1049-1-3,qu,Quapaw,quap1242,qua,1049,break cord > break apart,dabáɣe,rr,
qu-1049-1-4,qu,Quapaw,quap1242,qua,1049,break cord > break apart,kabáɣe,rr,
qu-1049-1-5,qu,Quapaw,quap1242,qua,1049,break cord > break apart,nąbáɣe,rr,
qu-1049-1-6,qu,Quapaw,quap1242,qua,1049,break cord > break apart,pábaɣe,rr,
qu-1049-1-7,qu,Quapaw,quap1242,qua,1049,break cord > break apart,póbaɣe,rr,
bi-1049-1-1,bi,Biloxi,bilo1248,bll,1049,break cord > break apart,paxa,ds[246a],
