ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-663-1-1,psi,Proto-Siouan,,sio,663,interrogative (4),*we•,,
pmv-663-1-1,pmv,Proto-Mississipi-Valley,,,663,interrogative (4),*we,,
ca-663-1-1,ca,Catawba,cata1286,chc,663,interrogative (4),-wę {in} təwε̨´ hinɛ,ks[249],
ca-663-1-2,ca,Catawba,cata1286,chc,663,interrogative (4),-wę {in} tuwε̨ kəneyənə,ks[249],
ca-663-1-3,ca,Catawba,cata1286,chc,663,interrogative (4),-wé {in} duwé,ks[247],
ma-663-1-1,ma,Mandan,mand1446,mhq,663,interrogative (4),-wé {in} †tewé•,h[483],
ma-663-1-2,ma,Mandan,mand1446,mhq,663,interrogative (4),təwé,h[483],
ma-663-1-3,ma,Mandan,mand1446,mhq,663,interrogative (4),-we {in} †kótewe•,h[483],
ma-663-1-4,ma,Mandan,mand1446,mhq,663,interrogative (4),kótəwe,,
ma-663-1-5,ma,Mandan,mand1446,mhq,663,interrogative (4),-wé- {in} †tewé•ta,,
ma-663-1-6,ma,Mandan,mand1446,mhq,663,interrogative (4),təwéta,,
la-663-1-1,la,Lakota,lako1247,lkt,663,interrogative (4),-wé {in} hwé ~ huwé,b[191b],
la-663-1-2,la,Lakota,lako1247,lkt,663,interrogative (4),-wé {in} tákuwe,b[476],
la-663-1-3,la,Lakota,lako1247,lkt,663,interrogative (4),-wé {in} tuwé,b[503],
ch-663-1-1,ch,Chiwere,iowa1245,iow,663,interrogative (4),wé,jgt92[4643],
