ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-358-1-1,psi,Proto-Siouan,,sio,358,shake > move (1),*xaką́•he,,
pch-358-1-1,pch,Proto-Crow-Hidatsa,,,358,shake > move (1),*xaká•,,
pmv-358-1-1,pmv,Proto-Mississipi-Valley,,,358,shake > move (1),*xką́•,,
cr-358-1-1,cr,Crow,crow1244,cro,358,shake > move (1),xakáa,rg,
cr-358-1-2,cr,Crow,crow1244,cro,358,shake > move (1),xačíi,gg[60],
cr-358-1-3,cr,Crow,crow1244,cro,358,shake > move (1),xachíi,,
hi-358-1-1,hi,Hidatsa,hida1246,hid,358,shake > move (1),xaká•,j,
ma-358-1-1,ma,Mandan,mand1446,mhq,358,shake > move (1),xką́hoʔš,h[316],
ma-358-1-2,ma,Mandan,mand1446,mhq,358,shake > move (1),inų́xkąhoʔš,c,
ma-358-1-3,ma,Mandan,mand1446,mhq,358,shake > move (1),"-xką́hoʔš, pa-",h[317],
ma-358-1-4,ma,Mandan,mand1446,mhq,358,shake > move (1),"-xką́hoʔš, ka-",h[317],
ma-358-1-5,ma,Mandan,mand1446,mhq,358,shake > move (1),"-xką́hoʔš, ru-",h[317],
pwc-358-1-1,pwc,Proto-Hoocąk-Chiwere,,,358,shake > move (1),*xką́•,,
pdh-358-1-1,pdh,Proto-Dhegiha,,,358,shake > move (1),*-khą́,,
la-358-1-1,la,Lakota,lako1247,lkt,358,shake > move (1),yukaƞ´,b[641a],
la-358-1-2,la,Lakota,lako1247,lkt,358,shake > move (1),"-khą, čuglú-",b[134],
ch-358-1-1,ch,Chiwere,iowa1245,iow,358,shake > move (1),gikán,jgt92[20],
wi-358-1-1,wi,Hoocąk,hoch1243,win,358,shake > move (1),hixgą́,km[1130],
wi-358-1-2,wi,Hoocąk,hoch1243,win,358,shake > move (1),hixgą,km[3897],
wi-358-1-3,wi,Hoocąk,hoch1243,win,358,shake > move (1),xgąąsák,,
wi-358-1-4,wi,Hoocąk,hoch1243,win,358,shake > move (1),xgąąsak,,
ks-358-1-1,ks,Kanza/Kaw,kans1243,ksk,358,shake > move (1),"-khą́, ga-",rr,
os-358-1-1,os,Osage,osag1243,osa,358,shake > move (1),gaḳóⁿ,lf[46a],
qu-358-1-1,qu,Quapaw,quap1242,qua,358,shake > move (1),"-khą, ádi-",jod,
bi-358-1-1,bi,Biloxi,bilo1248,bll,358,shake > move (1),kō´kxahe´ni,ds[240a],
