ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-384-1-1,psi,Proto-Siouan,,sio,384,"scrape > scratch, grate, rake",*kʔéxE,,
pma-384-1-1,pma,Pre-Mandan,,,384,"scrape > scratch, grate, rake",*-kEx-,,
pmv-384-1-1,pmv,Proto-Mississipi-Valley,,,384,"scrape > scratch, grate, rake",*kʔéɣE,,
ma-384-1-1,ma,Mandan,mand1446,mhq,384,"scrape > scratch, grate, rake",kÉx,h[106],
ma-384-1-2,ma,Mandan,mand1446,mhq,384,"scrape > scratch, grate, rake","-kéxoʔš, pa-",h[106],
ma-384-1-3,ma,Mandan,mand1446,mhq,384,"scrape > scratch, grate, rake","-kéxoʔš, ka-",h[106],
ma-384-1-4,ma,Mandan,mand1446,mhq,384,"scrape > scratch, grate, rake","-kéxoʔš, ra-",h[106],
ma-384-1-5,ma,Mandan,mand1446,mhq,384,"scrape > scratch, grate, rake","-kéxoʔš, ru-",h[106],
pda-384-1-1,pda,Proto-Dakota,,,384,"scrape > scratch, grate, rake",*kʔéɣA,,
la-384-1-1,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake",kʔéɣa,b[320b],
la-384-1-2,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, ya-",b[623],
la-384-1-3,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, ka-",b[281],
la-384-1-4,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, pa-",b[429],
la-384-1-5,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, wa-",b[534],
la-384-1-6,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, na-",b[350],
la-384-1-7,la,Lakota,lako1247,lkt,384,"scrape > scratch, grate, rake","-kʔéga, yu-",b[643],
da-384-1-1,da,Dakota,dako1258,dak,384,"scrape > scratch, grate, rake",ḳe´ġa,r[301a],
wi-384-1-1,wi,Hoocąk,hoch1243,win,384,"scrape > scratch, grate, rake",-kʔex,km[1726],
wi-384-1-2,wi,Hoocąk,hoch1243,win,384,"scrape > scratch, grate, rake",-k’ex,km[2182],
wi-384-1-3,wi,Hoocąk,hoch1243,win,384,"scrape > scratch, grate, rake","-kʔéx, nąą-",,
wi-384-1-4,wi,Hoocąk,hoch1243,win,384,"scrape > scratch, grate, rake",nąąk’ex,,
