ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-644-1-1,psi,Proto-Siouan,,sio,644,knock (2),*htášE,,
pmv-644-1-1,pmv,Proto-Mississipi-Valley,,,644,knock (2),*htašE,,
hi-644-1-1,hi,Hidatsa,hida1246,hid,644,knock (2),"taššE, ara-",j,
hi-644-1-2,hi,Hidatsa,hida1246,hid,644,knock (2),"taššE, ná-",j,
hi-644-1-3,hi,Hidatsa,hida1246,hid,644,knock (2),"taššE, naka-",j,
hi-644-1-4,hi,Hidatsa,hida1246,hid,644,knock (2),"taššE, nú-",j,
wi-644-1-1,wi,Hoocąk,hoch1243,win,644,knock (2),"cácaš, boo-",km[43],
wi-644-1-2,wi,Hoocąk,hoch1243,win,644,knock (2),boocacaš,lk[47.1];km[985],
wi-644-1-3,wi,Hoocąk,hoch1243,win,644,knock (2),"cácaš, hira-",km[2124],
wi-644-1-4,wi,Hoocąk,hoch1243,win,644,knock (2),hiracacaš,,
wi-644-1-5,wi,Hoocąk,hoch1243,win,644,knock (2),"cáš, nąą-",,
wi-644-1-6,wi,Hoocąk,hoch1243,win,644,knock (2),nąącaš,,
ks-644-1-1,ks,Kanza/Kaw,kans1243,ksk,644,knock (2),"ttáxe, ga-, -xi",mr;jod;rr,
ks-644-1-2,ks,Kanza/Kaw,kans1243,ksk,644,knock (2),"ttáttaxe, ga-",rr,
ks-644-1-3,ks,Kanza/Kaw,kans1243,ksk,644,knock (2),"ttaxi, ba-",jod;rr,
qu-644-1-1,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, ba-",rr,
qu-644-1-2,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, bi-",rr,
qu-644-1-3,qu,Quapaw,quap1242,qua,644,knock (2),"ttaxé, da-",rr,
qu-644-1-4,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, da-",rr,
qu-644-1-5,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, di-",rr,
qu-644-1-6,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, ka-",rr,
qu-644-1-7,qu,Quapaw,quap1242,qua,644,knock (2),"ttáxe, ną-",rr,
qu-644-1-8,qu,Quapaw,quap1242,qua,644,knock (2),"ttaxe, pá-",rr,
qu-644-1-9,qu,Quapaw,quap1242,qua,644,knock (2),"ttaxe, pó-",rr,
qu-644-1-10,qu,Quapaw,quap1242,qua,644,knock (2),"ttaxe, tá-",rr,
qu-644-1-11,qu,Quapaw,quap1242,qua,644,knock (2),"ttáže, ba-",,
qu-644-1-12,qu,Quapaw,quap1242,qua,644,knock (2),"ttáže, bi-",,
qu-644-1-13,qu,Quapaw,quap1242,qua,644,knock (2),"ttáže, da-",,
qu-644-1-14,qu,Quapaw,quap1242,qua,644,knock (2),"ttáže, ka-",,
qu-644-1-15,qu,Quapaw,quap1242,qua,644,knock (2),"ttáže, ną-",,
qu-644-1-16,qu,Quapaw,quap1242,qua,644,knock (2),"ttaže, pó-",,
qu-644-1-17,qu,Quapaw,quap1242,qua,644,knock (2),"ttaže, tá-",,
