ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-1072-1-1,psc,Proto-Siouan-Catawba,,,1072,blood,*i•-,,
psi-1072-1-1,psi,Proto-Siouan,,sio,1072,blood,*(wa-)ʔí•(-re),,
pch-1072-1-1,pch,Proto-Crow-Hidatsa,,,1072,blood,*í•re,,
pmv-1072-1-1,pmv,Proto-Mississipi-Valley,,,1072,blood,*waʔį́ ~ *waʔí,,
pse-1072-1-1,pse,Proto-Southeastern,,,1072,blood,*wa-í•(-ri),,
ca-1072-1-1,ca,Catawba,cata1286,chc,1072,blood,i•t,fs,
cr-1072-1-1,cr,Crow,crow1244,cro,1072,blood,íili,rg,
cr-1072-1-2,cr,Crow,crow1244,cro,1072,blood,í•re,l[198],
hi-1072-1-1,hi,Hidatsa,hida1246,hid,1072,blood,í•re,j,
hi-1072-1-2,hi,Hidatsa,hida1246,hid,1072,blood,í•ri,,
ma-1072-1-1,ma,Mandan,mand1446,mhq,1072,blood,í•re,c,
pda-1072-1-1,pda,Proto-Dakota,,,1072,blood,*wé < *wa-i,,
pdh-1072-1-1,pdh,Proto-Dhegiha,,,1072,blood,*waWį́ < **wa+waʔį́,,
pbo-1072-1-1,pbo,Proto-Biloxi-Ofo,,,1072,blood,*a-í•(-ri),,
la-1072-1-1,la,Lakota,lako1247,lkt,1072,blood,wé,c,
da-1072-1-1,da,Dakota,dako1258,dak,1072,blood,wé,r[563b],
ch-1072-1-1,ch,Chiwere,iowa1245,iow,1072,blood,wąbáge ~ wa•báge,rr,
wi-1072-1-1,wi,Hoocąk,hoch1243,win,1072,blood,waʔí,km[3165],
wi-1072-1-2,wi,Hoocąk,hoch1243,win,1072,blood,wa’i,,
op-1072-1-1,op,Omaha-Ponca,omah1247,oma,1072,blood,wamį́,rr,
ks-1072-1-1,ks,Kanza/Kaw,kans1243,ksk,1072,blood,wabį́,rr,
os-1072-1-1,os,Osage,osag1243,osa,1072,blood,wabiⁿ,lf[184a],
qu-1072-1-1,qu,Quapaw,quap1242,qua,1072,blood,wappą́į,rr,
bi-1072-1-1,bi,Biloxi,bilo1248,bll,1072,blood,"hai, ai, háidi, haidí",ds[193a],
of-1072-1-1,of,Ofo,ofoo1242,ofo,1072,blood,ahī´hi,ds[319a];ssf,
tu-1072-1-1,tu,Tutelo,tute1247,tta,1072,blood,wāyī; wayīi,n;h,
