ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-792-1-1,psi,Proto-Siouan,,sio,792,frost (2),*waxé•(re),,
pmv-792-1-1,pmv,Proto-Mississipi-Valley,,,792,frost (2),*xé•-wųke,,
ca-792-1-1,ca,Catawba,cata1286,chc,792,frost (2),mǫhe•,ks,
pda-792-1-1,pda,Proto-Dakota,,,792,frost (2),*xewų́ka,,
pdh-792-1-1,pdh,Proto-Dhegiha,,,792,frost (2),*xé-wąke,,
pbo-792-1-1,pbo,Proto-Biloxi-Ofo,,,792,frost (2),*(w)axé-(re),,
la-792-1-1,la,Lakota,lako1247,lkt,792,frost (2),xeyų́ka,c,
da-792-1-1,da,Dakota,dako1258,dak,792,frost (2),xewą́ke,r[164b],
ch-792-1-1,ch,Chiwere,iowa1245,iow,792,frost (2),xe•mą́ra,rr,
op-792-1-1,op,Omaha-Ponca,omah1247,oma,792,frost (2),qewañge,jod,
op-792-1-2,op,Omaha-Ponca,omah1247,oma,792,frost (2),xewoⁿge,sw[52],
ks-792-1-1,ks,Kanza/Kaw,kans1243,ksk,792,frost (2),xémąge,rr,
os-792-1-1,os,Osage,osag1243,osa,792,frost (2),xémoⁿge,lf[218a],
qu-792-1-1,qu,Quapaw,quap1242,qua,792,frost (2),xą́įke,rr,
bi-792-1-1,bi,Biloxi,bilo1248,bll,792,frost (2),xedí,ds[220a],
of-792-1-1,of,Ofo,ofoo1242,ofo,792,frost (2),ashé,ds[321b],
of-792-1-2,of,Ofo,ofoo1242,ofo,792,frost (2),ashitoⁿ,,
