ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-383-1-1,psi,Proto-Siouan,,sio,383,"scrape > scratching noise, scraping noise, sweep",*kʔá•xE,,
pch-383-1-1,pch,Proto-Crow-Hidatsa,,,383,"scrape > scratching noise, scraping noise, sweep",*-ka•xE,,
cr-383-1-1,cr,Crow,crow1244,cro,383,"scrape > scratching noise, scraping noise, sweep","-kaaxi, dúu-",gg[45];dec[26],
cr-383-1-2,cr,Crow,crow1244,cro,383,"scrape > scratching noise, scraping noise, sweep","-kaaxi, páa-",dec[97],
cr-383-1-3,cr,Crow,crow1244,cro,383,"scrape > scratching noise, scraping noise, sweep","-kaxí, da-",gg[41],
hi-383-1-1,hi,Hidatsa,hida1246,hid,383,"scrape > scratching noise, scraping noise, sweep","-ka•xE, ara-",j,
hi-383-1-2,hi,Hidatsa,hida1246,hid,383,"scrape > scratching noise, scraping noise, sweep","-ka•xE, nú-",j,
hi-383-1-3,hi,Hidatsa,hida1246,hid,383,"scrape > scratching noise, scraping noise, sweep","-ka•xE, pá-",j,
ma-383-1-1,ma,Mandan,mand1446,mhq,383,"scrape > scratching noise, scraping noise, sweep","kax, ra-",h[104],
ma-383-1-2,ma,Mandan,mand1446,mhq,383,"scrape > scratching noise, scraping noise, sweep",írukaxka,h[106],
pdh-383-1-1,pdh,Proto-Dhegiha,,,383,"scrape > scratching noise, scraping noise, sweep",*kʔáɣe,,
ks-383-1-1,ks,Kanza/Kaw,kans1243,ksk,383,"scrape > scratching noise, scraping noise, sweep",yükʔákʔaɣe,rr,
os-383-1-1,os,Osage,osag1243,osa,383,"scrape > scratching noise, scraping noise, sweep",kʔáxe,rr,
qu-383-1-1,qu,Quapaw,quap1242,qua,383,"scrape > scratching noise, scraping noise, sweep",kakʔáxe,jod,
of-383-1-1,of,Ofo,ofoo1242,ofo,383,"scrape > scratching noise, scraping noise, sweep",dūkhā´fĕ,ds[323b];ssf,
