ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-252-1-1,psi,Proto-Siouan,,sio,252,split (8),*šátE,,
pch-252-1-1,pch,Proto-Crow-Hidatsa,,,252,split (8),*cáhtE,,
pmv-252-1-1,pmv,Proto-Mississipi-Valley,,,252,split (8),*žátE,,
cr-252-1-1,cr,Crow,crow1244,cro,252,split (8),sáhta,gg[55],
hi-252-1-1,hi,Hidatsa,hida1246,hid,252,split (8),ípatsa’ti,wm,
pda-252-1-1,pda,Proto-Dakota,,,252,split (8),*žátA,,
pdh-252-1-1,pdh,Proto-Dhegiha,,,252,split (8),*žáte ~ *žát-ka,,
la-252-1-1,la,Lakota,lako1247,lkt,252,split (8),žáta,c,
la-252-1-2,la,Lakota,lako1247,lkt,252,split (8),"-žálžata, pa-",b[427],
la-252-1-3,la,Lakota,lako1247,lkt,252,split (8),"-žata, awá-",b[98],
la-252-1-4,la,Lakota,lako1247,lkt,252,split (8),"-žáta, gla-",b[149],
la-252-1-5,la,Lakota,lako1247,lkt,252,split (8),"-žáta, ka-",b[279],
la-252-1-6,la,Lakota,lako1247,lkt,252,split (8),"-žáta, na-",b[346],
la-252-1-7,la,Lakota,lako1247,lkt,252,split (8),"-žáta, wa-",b[523],
la-252-1-8,la,Lakota,lako1247,lkt,252,split (8),"-žáta, wo-",b[601],
da-252-1-1,da,Dakota,dako1258,dak,252,split (8),žáta,r[651b],
wi-252-1-1,wi,Hoocąk,hoch1243,win,252,split (8),-žac,km[4000],
wi-252-1-2,wi,Hoocąk,hoch1243,win,252,split (8),-žac,,
op-252-1-1,op,Omaha-Ponca,omah1247,oma,252,split (8),zhata,sw[80],
ks-252-1-1,ks,Kanza/Kaw,kans1243,ksk,252,split (8),žátta,rr,
ks-252-1-2,ks,Kanza/Kaw,kans1243,ksk,252,split (8),"-žátta, bü-, bu:´-",jod;mr;rr,
ks-252-1-3,ks,Kanza/Kaw,kans1243,ksk,252,split (8),"-žátta, ga-",rr,
ks-252-1-4,ks,Kanza/Kaw,kans1243,ksk,252,split (8),"-žatta, bá-",jod;rr,
ks-252-1-5,ks,Kanza/Kaw,kans1243,ksk,252,split (8),"-žátta, ba-",rr,
ks-252-1-6,ks,Kanza/Kaw,kans1243,ksk,252,split (8),"-žáǰe, ga-",rr,
os-252-1-1,os,Osage,osag1243,osa,252,split (8),zháṭa,lf[222a],
qu-252-1-1,qu,Quapaw,quap1242,qua,252,split (8),"-žátte, ka-",rr,
bi-252-1-1,bi,Biloxi,bilo1248,bll,252,split (8),útûtcatí,ds[262a],
bi-252-2-1,bi,Biloxi,bilo1248,bll,252,split (8),dutcatí,ds[262a],
