ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1154-1-1,psi,Proto-Siouan,,sio,1154,"artichoke, edible root",*hpą́•xi,,
pmv-1154-1-1,pmv,Proto-Mississipi-Valley,,,1154,"artichoke, edible root",*hpą́•ɣi,,
ma-1154-1-1,ma,Mandan,mand1446,mhq,1154,"artichoke, edible root",pą́•xE,c,
pda-1154-1-1,pda,Proto-Dakota,,,1154,"artichoke, edible root",*phąɣí,,
pwc-1154-1-1,pwc,Proto-Hoocąk-Chiwere,,,1154,"artichoke, edible root",*phą́•ɣi,,
pdh-1154-1-1,pdh,Proto-Dhegiha,,,1154,"artichoke, edible root",*hpą́xe ~ *hpą́xi,,
la-1154-1-1,la,Lakota,lako1247,lkt,1154,"artichoke, edible root",phąɣí,c,
da-1154-1-1,da,Dakota,dako1258,dak,1154,"artichoke, edible root",paŋġi,wm[9b],
ch-1154-1-1,ch,Chiwere,iowa1245,iow,1154,"artichoke, edible root",phą́xe,rr,
wi-1154-1-1,wi,Hoocąk,hoch1243,win,1154,"artichoke, edible root",pąąɣí,km[2443],
wi-1154-1-2,wi,Hoocąk,hoch1243,win,1154,"artichoke, edible root",pąąǧi,,
op-1154-1-1,op,Omaha-Ponca,omah1247,oma,1154,"artichoke, edible root",paⁿḣe,mrg[95],
op-1154-2-1,op,Omaha-Ponca,omah1247,oma,1154,"artichoke, edible root",p̣áⁿxi,,
ks-1154-1-1,ks,Kanza/Kaw,kans1243,ksk,1154,"artichoke, edible root",ppą́xe,rr,
os-1154-1-1,os,Osage,osag1243,osa,1154,"artichoke, edible root",p̣oⁿ´xe,lf[129b],
