ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-581-1-1,psi,Proto-Siouan,,sio,581,meet,*ki-hi•(-hpa),,
pch-581-1-1,pch,Proto-Crow-Hidatsa,,,581,meet,*hí•,,
pmv-581-1-1,pmv,Proto-Mississipi-Valley,,,581,meet,*ahkihpa,,
pse-581-1-1,pse,Proto-Southeastern,,,581,meet,*o-khi(-pa),,
cr-581-1-1,cr,Crow,crow1244,cro,581,meet,híi,gordon;gg[48],
hi-581-1-1,hi,Hidatsa,hida1246,hid,581,meet,wakhí•,j,
ma-581-1-1,ma,Mandan,mand1446,mhq,581,meet,kíhiʔš,h[107],
pda-581-1-1,pda,Proto-Dakota,,,581,meet,*akhípha,,
pwc-581-1-1,pwc,Proto-Hoocąk-Chiwere,,,581,meet,*-khípha,,
pdh-581-1-1,pdh,Proto-Dhegiha,,,581,meet,*áhkihpa,,
la-581-1-1,la,Lakota,lako1247,lkt,581,meet,akhípha,c,
da-581-1-1,da,Dakota,dako1258,dak,581,meet,akípa,r[28b],
ch-581-1-1,ch,Chiwere,iowa1245,iow,581,meet,akhípha,marsh,
wi-581-1-1,wi,Hoocąk,hoch1243,win,581,meet,hikipá,km[928],
wi-581-1-2,wi,Hoocąk,hoch1243,win,581,meet,hikipa,,
op-581-1-1,op,Omaha-Ponca,omah1247,oma,581,meet,akipa,sw[119],
ks-581-1-1,ks,Kanza/Kaw,kans1243,ksk,581,meet,ákkippa,rr,
os-581-1-1,os,Osage,osag1243,osa,581,meet,áḳip̣a,lf[12a],
qu-581-1-1,qu,Quapaw,quap1242,qua,581,meet,ákkippa,jod,
bi-581-1-1,bi,Biloxi,bilo1248,bll,581,meet,ókxipa,ds[209b],
tu-581-1-1,tu,Tutelo,tute1247,tta,581,meet,oaki,h,
