ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-256-1-1,psi,Proto-Siouan,,sio,256,split (4),*-sa•tE,,
hi-256-1-1,hi,Hidatsa,hida1246,hid,256,split (4),"-ca•ti, pá-",j,
hi-256-1-2,hi,Hidatsa,hida1246,hid,256,split (4),"-ca•ti, ara-",j,
hi-256-1-3,hi,Hidatsa,hida1246,hid,256,split (4),ópca•ti,j,
hi-256-1-4,hi,Hidatsa,hida1246,hid,256,split (4),ma•ʔi•pacá•ti,j,
pdh-256-1-1,pdh,Proto-Dhegiha,,,256,split (4),*zaza(-te),,
op-256-1-1,op,Omaha-Ponca,omah1247,oma,256,split (4),záza,,
op-256-1-2,op,Omaha-Ponca,omah1247,oma,256,split (4),zázade,sw[104],
ks-256-1-1,ks,Kanza/Kaw,kans1243,ksk,256,split (4),yazázabe,rr,
ks-256-1-2,ks,Kanza/Kaw,kans1243,ksk,256,split (4),bázazabe,rr,
qu-256-1-1,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, bi-",rr,
qu-256-1-2,qu,Quapaw,quap1242,qua,256,split (4),"-zazatte, pá-",rr,
qu-256-1-3,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, ba-",rr,
qu-256-1-4,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, di-",rr,
qu-256-1-5,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, da-",rr,
qu-256-1-6,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, ka-",rr,
qu-256-1-7,qu,Quapaw,quap1242,qua,256,split (4),"-zázatte, ną-",rr,
qu-256-1-8,qu,Quapaw,quap1242,qua,256,split (4),"-zazatte, pó-",rr,
