ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-1138-1-1,psc,Proto-Siouan-Catawba,,,1138,"bag, sack, container",*pą-,,
psi-1138-1-1,psi,Proto-Siouan,,sio,1138,"bag, sack, container",*hpą́•he,,
pma-1138-1-1,pma,Pre-Mandan,,,1138,"bag, sack, container",*pą•h-,,
pmv-1138-1-1,pmv,Proto-Mississipi-Valley,,,1138,"bag, sack, container",*hpą́,,
pse-1138-1-1,pse,Proto-Southeastern,,,1138,"bag, sack, container",*phą́hį,,
ca-1138-1-1,ca,Catawba,cata1286,chc,1138,"bag, sack, container",pąʔ,ks,
ma-1138-1-1,ma,Mandan,mand1446,mhq,1138,"bag, sack, container",pą́h,h[135],
ma-1138-1-2,ma,Mandan,mand1446,mhq,1138,"bag, sack, container",wą́pat,h[271],
ma-1138-1-3,ma,Mandan,mand1446,mhq,1138,"bag, sack, container",wą́rąpA•ht,c,
pda-1138-1-1,pda,Proto-Dakota,,,1138,"bag, sack, container",*phą́,,
la-1138-1-1,la,Lakota,lako1247,lkt,1138,"bag, sack, container",phą́,d[229];ej,
da-1138-1-1,da,Dakota,dako1258,dak,1138,"bag, sack, container",paŋbótuka,r[410a],
wi-1138-1-1,wi,Hoocąk,hoch1243,win,1138,"bag, sack, container",pą́ą,km[2442],
wi-1138-1-2,wi,Hoocąk,hoch1243,win,1138,"bag, sack, container",pąą,km[2212],
wi-1138-1-3,wi,Hoocąk,hoch1243,win,1138,"bag, sack, container",ną́ąpą́ą,,
wi-1138-1-4,wi,Hoocąk,hoch1243,win,1138,"bag, sack, container",nąąpąą,,
qu-1138-1-1,qu,Quapaw,quap1242,qua,1138,"bag, sack, container",žąppą́hą,jod,
bi-1138-1-1,bi,Biloxi,bilo1248,bll,1138,"bag, sack, container","pahiⁿ´, paⁿhiⁿ´, paⁿ´hiⁿ",ds[243b],
of-1138-1-1,of,Ofo,ofoo1242,ofo,1138,"bag, sack, container",ạtuphôⁿ´tuska,ds[322b],
tu-1138-1-1,tu,Tutelo,tute1247,tta,1138,"bag, sack, container","páhiⁿgyáa, páhiñgyá’",hw,
