ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1013-1-1,psi,Proto-Siouan,,sio,1013,buzzard (1),*hé•-,,
pmv-1013-1-1,pmv,Proto-Mississipi-Valley,,,1013,buzzard (1),*he•ká,,
hi-1013-1-1,hi,Hidatsa,hida1246,hid,1013,buzzard (1),hé•wi,j,
pda-1013-1-1,pda,Proto-Dakota,,,1013,buzzard (1),*hečá,,
pwc-1013-1-1,pwc,Proto-Hoocąk-Chiwere,,,1013,buzzard (1),*hé•ke,,
pdh-1013-1-1,pdh,Proto-Dhegiha,,,1013,buzzard (1),*heká,,
pbo-1013-1-1,pbo,Proto-Biloxi-Ofo,,,1013,buzzard (1),*hé•xka,,
la-1013-1-1,la,Lakota,lako1247,lkt,1013,buzzard (1),hečá,c,
da-1013-1-1,da,Dakota,dako1258,dak,1013,buzzard (1),[†hečá],r[140b],
ch-1013-1-1,ch,Chiwere,iowa1245,iow,1013,buzzard (1),hé•ge,jdh,
ch-1013-1-2,ch,Chiwere,iowa1245,iow,1013,buzzard (1),hégara,jgt92[25],
wi-1013-1-1,wi,Hoocąk,hoch1243,win,1013,buzzard (1),heegé,km[786],
wi-1013-1-2,wi,Hoocąk,hoch1243,win,1013,buzzard (1),heeg,km[792],
wi-1013-1-3,wi,Hoocąk,hoch1243,win,1013,buzzard (1),héex,,
wi-1013-1-4,wi,Hoocąk,hoch1243,win,1013,buzzard (1),heex,,
op-1013-1-1,op,Omaha-Ponca,omah1247,oma,1013,buzzard (1),hegá,rr,
ks-1013-1-1,ks,Kanza/Kaw,kans1243,ksk,1013,buzzard (1),hegá,rr,
os-1013-1-1,os,Osage,osag1243,osa,1013,buzzard (1),heká,rr,
qu-1013-1-1,qu,Quapaw,quap1242,qua,1013,buzzard (1),hekattǫ́ka,rr,
bi-1013-1-1,bi,Biloxi,bilo1248,bll,1013,buzzard (1),"ĕ´xka, hĕ´xka",ds[191b],
of-1013-1-1,of,Ofo,ofoo1242,ofo,1013,buzzard (1),é̄skha,ds[323a];ssf,
sp-1013-1-1,sp,Saponi,tute1247,tta,1013,buzzard (1),Hickōto-,byrd,
