ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-543-1-1,psi,Proto-Siouan,,sio,543,negative (2),*aši,,
pmv-543-1-1,pmv,Proto-Mississipi-Valley,,,543,negative (2),*ašE,,
ma-543-1-1,ma,Mandan,mand1446,mhq,543,negative (2),-xi- ~ -rįx-,c,
pda-543-1-1,pda,Proto-Dakota,,,543,negative (2),*-šE,,
pwc-543-1-1,pwc,Proto-Hoocąk-Chiwere,,,543,negative (2),*ži,,
pdh-543-1-1,pdh,Proto-Dhegiha,,,543,negative (2),*aži,,
la-543-1-1,la,Lakota,lako1247,lkt,543,negative (2),-š,c,
la-543-1-2,la,Lakota,lako1247,lkt,543,negative (2),-šnį-,c,
as-543-1-1,as,Assiniboine,assi1247,asb,543,negative (2),-šį,,
st-543-1-1,st,Stoney,ston1242,sto,543,negative (2),-šį,,
ch-543-1-1,ch,Chiwere,iowa1245,iow,543,negative (2),š-,rr,
wi-543-1-1,wi,Hoocąk,hoch1243,win,543,negative (2),-ži,lipkind,
wi-543-1-2,wi,Hoocąk,hoch1243,win,543,negative (2),-ži,,
wi-543-1-3,wi,Hoocąk,hoch1243,win,543,negative (2),’š-gų́-nį,,
wi-543-1-4,wi,Hoocąk,hoch1243,win,543,negative (2),"šgųnį, gųnį",,
op-543-1-1,op,Omaha-Ponca,omah1247,oma,543,negative (2),aži,jod,
ks-543-1-1,ks,Kanza/Kaw,kans1243,ksk,543,negative (2),aži,rr,
os-543-1-1,os,Osage,osag1243,osa,543,negative (2),aži,rr,
qu-543-1-1,qu,Quapaw,quap1242,qua,543,negative (2),aži,rr,
bi-543-1-1,bi,Biloxi,bilo1248,bll,543,negative (2),atcí,ds[174b],
