ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-428-1-1,psi,Proto-Siouan,,sio,428,"ripe, cooked",*aRú•tE,,
pch-428-1-1,pch,Proto-Crow-Hidatsa,,,428,"ripe, cooked",*ó•tE (?),,
pmv-428-1-1,pmv,Proto-Mississipi-Valley,,,428,"ripe, cooked",Rú•te,,
cr-428-1-1,cr,Crow,crow1244,cro,428,"ripe, cooked",óoši,gg[52],
hi-428-1-1,hi,Hidatsa,hida1246,hid,428,"ripe, cooked",ó•tE,j,
pda-428-1-1,pda,Proto-Dakota,,,428,"ripe, cooked",*Rúta,,
pwc-428-1-1,pwc,Proto-Hoocąk-Chiwere,,,428,"ripe, cooked",*Rú•te,,
pdh-428-1-1,pdh,Proto-Dhegiha,,,428,"ripe, cooked",*Rǘ•te,,
pbo-428-1-1,pbo,Proto-Biloxi-Ofo,,,428,"ripe, cooked",*atúti {or} *arúti,,
la-428-1-1,la,Lakota,lako1247,lkt,428,"ripe, cooked",lúta,c,
da-428-1-1,da,Dakota,dako1258,dak,428,"ripe, cooked",dúta,r[109],
ch-428-1-1,ch,Chiwere,iowa1245,iow,428,"ripe, cooked",dú•ǰe,rr,
wi-428-1-1,wi,Hoocąk,hoch1243,win,428,"ripe, cooked",túuč,km[3144],
wi-428-1-2,wi,Hoocąk,hoch1243,win,428,"ripe, cooked",tuuc,,
op-428-1-1,op,Omaha-Ponca,omah1247,oma,428,"ripe, cooked",ní•de,ks,
ks-428-1-1,ks,Kanza/Kaw,kans1243,ksk,428,"ripe, cooked",ǰüǰe,rr,
os-428-1-1,os,Osage,osag1243,osa,428,"ripe, cooked",DSiúdse,lf[39b],
qu-428-1-1,qu,Quapaw,quap1242,qua,428,"ripe, cooked",títte,jod,
bi-428-1-1,bi,Biloxi,bilo1248,bll,428,"ripe, cooked",atûtí,ds[277b],
of-428-1-1,of,Ofo,ofoo1242,ofo,428,"ripe, cooked",atúti,ds[322b],
