ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-47-1-1,pmv,Proto-Mississipi-Valley,,,47,weigh,*(ka-)ʔų́ {or} *(ka-)ʔą́,,
pwc-47-1-1,pwc,Proto-Hoocąk-Chiwere,,,47,weigh,*ruʔą́,,
la-47-1-1,la,Lakota,lako1247,lkt,47,weigh,kaų́kaka,b[295],
ch-47-1-1,ch,Chiwere,iowa1245,iow,47,weigh,"[†ʔą, ru-]",lwr[25],
wi-47-1-1,wi,Hoocąk,hoch1243,win,47,weigh,"ʔą́, hawa-",km[711],
wi-47-1-2,wi,Hoocąk,hoch1243,win,47,weigh,hawa’ą,km[2112],
wi-47-1-3,wi,Hoocąk,hoch1243,win,47,weigh,"ʔą́, nąą-",km[2649],
wi-47-1-4,wi,Hoocąk,hoch1243,win,47,weigh,nąą’ą,km[316],
wi-47-1-5,wi,Hoocąk,hoch1243,win,47,weigh,"ʔą́, ru-",,
wi-47-1-6,wi,Hoocąk,hoch1243,win,47,weigh,ru’ą,,
wi-47-1-7,wi,Hoocąk,hoch1243,win,47,weigh,"ʔą́, gi-, giʔąʔą́",,
wi-47-1-8,wi,Hoocąk,hoch1243,win,47,weigh,"gi’ą, gi’ą’ą",,
