ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-703-1-1,psi,Proto-Siouan,,sio,703,hickory nut,*hpą́• {or} *hpį́• (?),,
pmv-703-1-1,pmv,Proto-Mississipi-Valley,,,703,hickory nut,*hpą́•,,
pdh-703-1-1,pdh,Proto-Dhegiha,,,703,hickory nut,*hpą́,,
wi-703-1-1,wi,Hoocąk,hoch1243,win,703,hickory nut,pąąǰágu,km[2445],
wi-703-1-2,wi,Hoocąk,hoch1243,win,703,hickory nut,pąąjagu,km[2444],
wi-703-1-3,wi,Hoocąk,hoch1243,win,703,hickory nut,pąąǰá,,
wi-703-1-4,wi,Hoocąk,hoch1243,win,703,hickory nut,pąąja,,
ks-703-1-1,ks,Kanza/Kaw,kans1243,ksk,703,hickory nut,ppą́ttąŋa,rr,
ks-703-1-2,ks,Kanza/Kaw,kans1243,ksk,703,hickory nut,ppą́sceǰe,rr,
os-703-1-1,os,Osage,osag1243,osa,703,hickory nut,p̣óⁿṭoⁿga,lf[129b],
qu-703-1-1,qu,Quapaw,quap1242,qua,703,hickory nut,ppǫ,jod,
bi-703-1-1,bi,Biloxi,bilo1248,bll,703,hickory nut,piⁿhudí,ds[246a],
bi-703-2-1,bi,Biloxi,bilo1248,bll,703,hickory nut,piⁿtxógoⁿ,ds[246a],
bi-703-3-1,bi,Biloxi,bilo1248,bll,703,hickory nut,píⁿhu ayáⁿ,ds[246a],
