ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1029-1-1,psi,Proto-Siouan,,sio,1029,"brother-in-law (1) mWiBr, mSiHu",*i-htá•hą,,
pmv-1029-1-1,pmv,Proto-Mississipi-Valley,,,1029,"brother-in-law (1) mWiBr, mSiHu",*(i-)htá•hą,,
pse-1029-1-1,pse,Proto-Southeastern,,,1029,"brother-in-law (1) mWiBr, mSiHu",*(i-)tahą́-,,
pda-1029-1-1,pda,Proto-Dakota,,,1029,"brother-in-law (1) mWiBr, mSiHu",*thahą́,,
pwc-1029-1-1,pwc,Proto-Hoocąk-Chiwere,,,1029,"brother-in-law (1) mWiBr, mSiHu",*thą́•hą,,
pdh-1029-1-1,pdh,Proto-Dhegiha,,,1029,"brother-in-law (1) mWiBr, mSiHu",*ihtáhą,,
la-1029-1-1,la,Lakota,lako1247,lkt,1029,"brother-in-law (1) mWiBr, mSiHu",thąhą́,c,
da-1029-1-1,da,Dakota,dako1258,dak,1029,"brother-in-law (1) mWiBr, mSiHu",thahą́,r[452],
st-1029-1-1,st,Stoney,ston1242,sto,1029,"brother-in-law (1) mWiBr, mSiHu",thahą́,pas,
ch-1029-1-1,ch,Chiwere,iowa1245,iow,1029,"brother-in-law (1) mWiBr, mSiHu",thą́hą,rr,
wi-1029-1-1,wi,Hoocąk,hoch1243,win,1029,"brother-in-law (1) mWiBr, mSiHu",híičąą ~ híičąwą,km[872],
wi-1029-1-2,wi,Hoocąk,hoch1243,win,1029,"brother-in-law (1) mWiBr, mSiHu",hicąą ~ hicąwą,,
op-1029-1-1,op,Omaha-Ponca,omah1247,oma,1029,"brother-in-law (1) mWiBr, mSiHu",itahoⁿ,flf[317],
ks-1029-1-1,ks,Kanza/Kaw,kans1243,ksk,1029,"brother-in-law (1) mWiBr, mSiHu",ittáhą,rr,
os-1029-1-1,os,Osage,osag1243,osa,1029,"brother-in-law (1) mWiBr, mSiHu",itáhoⁿ,lf[238a],
qu-1029-1-1,qu,Quapaw,quap1242,qua,1029,"brother-in-law (1) mWiBr, mSiHu",ittáhą,jod,
bi-1029-1-1,bi,Biloxi,bilo1248,bll,1029,"brother-in-law (1) mWiBr, mSiHu","tahaⁿni, tahaⁿ´niyaⁿ´; tahaⁿní",ds[268b],
tu-1029-1-1,tu,Tutelo,tute1247,tta,1029,"brother-in-law (1) mWiBr, mSiHu",i-tahą́•,hw,
tu-1029-1-2,tu,Tutelo,tute1247,tta,1029,"brother-in-law (1) mWiBr, mSiHu",etahĕⁿ´eⁿ,,
