ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-119-1-1,psi,Proto-Siouan,,sio,119,touch,*-htą́•,,
pmv-119-1-1,pmv,Proto-Mississipi-Valley,,,119,touch,*-htą,,
hi-119-1-1,hi,Hidatsa,hida1246,hid,119,touch,"ta•tE, ara-",j,
hi-119-1-2,hi,Hidatsa,hida1246,hid,119,touch,"ta•tE, ná-",j,
hi-119-1-3,hi,Hidatsa,hida1246,hid,119,touch,"ta•tE, nú-",j,
hi-119-1-4,hi,Hidatsa,hida1246,hid,119,touch,"ta•tE, pá-",j,
pda-119-1-1,pda,Proto-Dakota,,,119,touch,*-thą́,,
pdh-119-1-1,pdh,Proto-Dhegiha,,,119,touch,*-htą,,
la-119-1-1,la,Lakota,lako1247,lkt,119,touch,"thĄ, na-",b[360],
la-119-1-2,la,Lakota,lako1247,lkt,119,touch,"thĄ, ya-",b[629],
la-119-1-3,la,Lakota,lako1247,lkt,119,touch,"thĄ, yu-",b[653],
la-119-1-4,la,Lakota,lako1247,lkt,119,touch,"thĄ, épa-",b[142],
da-119-1-1,da,Dakota,dako1258,dak,119,touch,yut’áŋ,r[643a],
op-119-1-1,op,Omaha-Ponca,omah1247,oma,119,touch,thitóⁿtoⁿ,sw[277],
ks-119-1-1,ks,Kanza/Kaw,kans1243,ksk,119,touch,"ttą, áya-",rr,
ks-119-1-2,ks,Kanza/Kaw,kans1243,ksk,119,touch,"ttą́, ba-",rr,
ks-119-1-3,ks,Kanza/Kaw,kans1243,ksk,119,touch,"ttą́, bü-/bi-",rr,
ks-119-1-4,ks,Kanza/Kaw,kans1243,ksk,119,touch,"ttą́, ną-",rr,
ks-119-1-5,ks,Kanza/Kaw,kans1243,ksk,119,touch,"ttą́, yü-",rr,
os-119-1-1,os,Osage,osag1243,osa,119,touch,batoⁿ,lf[267b],
os-119-2-1,os,Osage,osag1243,osa,119,touch,nóⁿṭoⁿ,lf[267a],
qu-119-1-1,qu,Quapaw,quap1242,qua,119,touch,"ttą́, di-",rr,
