ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-228-1-1,psi,Proto-Siouan,,sio,228,squeeze (6),*-škíkE ~ *-škį́kE,,
pma-228-1-1,pma,Pre-Mandan,,,228,squeeze (6),*-skik-,,
pmv-228-1-1,pmv,Proto-Mississipi-Valley,,,228,squeeze (6),*-škíkE,,
cr-228-1-1,cr,Crow,crow1244,cro,228,squeeze (6),"schichí, ala-",gg[8],
cr-228-1-2,cr,Crow,crow1244,cro,228,squeeze (6),"schichi, dú-",gg[44],
ma-228-1-1,ma,Mandan,mand1446,mhq,228,squeeze (6),"-skíkoʔš, pa-",h[213],
ma-228-1-2,ma,Mandan,mand1446,mhq,228,squeeze (6),"-skíkoʔš, ka-",h[213],
ma-228-1-3,ma,Mandan,mand1446,mhq,228,squeeze (6),"-skíkoʔš, ra-",h[213],
ma-228-1-4,ma,Mandan,mand1446,mhq,228,squeeze (6),"-skíkoʔš, ra-",h[213],
ma-228-1-5,ma,Mandan,mand1446,mhq,228,squeeze (6),"-skíkoʔš, ru-",h[213],
pda-228-1-1,pda,Proto-Dakota,,,228,squeeze (6),*-škíča,,
pwc-228-1-1,pwc,Proto-Hoocąk-Chiwere,,,228,squeeze (6),*škíke ~ *škį́ke,,
pdh-228-1-1,pdh,Proto-Dhegiha,,,228,squeeze (6),*ka-škíke,,
la-228-1-1,la,Lakota,lako1247,lkt,228,squeeze (6),"škiča, waká-",b[527],
la-228-1-2,la,Lakota,lako1247,lkt,228,squeeze (6),"škiča, wapá-",b[547],
la-228-1-3,la,Lakota,lako1247,lkt,228,squeeze (6),"škíča, ya-",b[628],
la-228-1-4,la,Lakota,lako1247,lkt,228,squeeze (6),"škíča, na-",b[358],
la-228-1-5,la,Lakota,lako1247,lkt,228,squeeze (6),"škiča, oyú-",b[420],
la-228-1-6,la,Lakota,lako1247,lkt,228,squeeze (6),"škíča, wa-",b[552],
la-228-1-7,la,Lakota,lako1247,lkt,228,squeeze (6),"škíča, wo-",b[609],
la-228-1-8,la,Lakota,lako1247,lkt,228,squeeze (6),"škíča, pu-",b[450],
da-228-1-1,da,Dakota,dako1258,dak,228,squeeze (6),kaśkíća,r[268b],
ch-228-1-1,ch,Chiwere,iowa1245,iow,228,squeeze (6),"sginge, shginge",jgt92[239],
ch-228-1-2,ch,Chiwere,iowa1245,iow,228,squeeze (6),dotʔúrusgįge,jdh,
ch-228-1-3,ch,Chiwere,iowa1245,iow,228,squeeze (6),ruškíge,rr,
wi-228-1-1,wi,Hoocąk,hoch1243,win,228,squeeze (6),"šgį́k, boo-",km[90],
wi-228-1-2,wi,Hoocąk,hoch1243,win,228,squeeze (6),boošgįk,km[2572],
wi-228-1-3,wi,Hoocąk,hoch1243,win,228,squeeze (6),"šgį́k, ra-",km[2731],
wi-228-1-4,wi,Hoocąk,hoch1243,win,228,squeeze (6),rašgįk,km[3483],
wi-228-1-5,wi,Hoocąk,hoch1243,win,228,squeeze (6),"šgį́k, ru-",km[410],
wi-228-1-6,wi,Hoocąk,hoch1243,win,228,squeeze (6),rušgįk,,
wi-228-1-7,wi,Hoocąk,hoch1243,win,228,squeeze (6),"šgį́k, wa-",,
wi-228-1-8,wi,Hoocąk,hoch1243,win,228,squeeze (6),wašgįk,,
wi-228-1-9,wi,Hoocąk,hoch1243,win,228,squeeze (6),"šgį́k, gi-",,
wi-228-1-10,wi,Hoocąk,hoch1243,win,228,squeeze (6),gišgįk,,
ks-228-1-1,ks,Kanza/Kaw,kans1243,ksk,228,squeeze (6),"škíge, bü-",rr,
ks-228-1-2,ks,Kanza/Kaw,kans1243,ksk,228,squeeze (6),"škíge, yü-",rr,
ks-228-1-3,ks,Kanza/Kaw,kans1243,ksk,228,squeeze (6),"škíge, ya-",rr,
ks-228-1-4,ks,Kanza/Kaw,kans1243,ksk,228,squeeze (6),"škige, bó-",rr,
ks-228-1-5,ks,Kanza/Kaw,kans1243,ksk,228,squeeze (6),"škíge, ga-",rr,
os-228-1-1,os,Osage,osag1243,osa,228,squeeze (6),gashkíge,lf[47a],
tu-228-1-1,tu,Tutelo,tute1247,tta,228,squeeze (6),lutchkíñk,hw,
