ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-353-1-1,psi,Proto-Siouan,,sio,353,sharp (2),*hpá•hi,,
pmv-353-1-1,pmv,Proto-Mississipi-Valley,,,353,sharp (2),*hpá•hi,,
pda-353-1-1,pda,Proto-Dakota,,,353,sharp (2),*phé,,
pwc-353-1-1,pwc,Proto-Hoocąk-Chiwere,,,353,sharp (2),*phá•hi,,
pdh-353-1-1,pdh,Proto-Dhegiha,,,353,sharp (2),*hpá•hi,,
la-353-1-1,la,Lakota,lako1247,lkt,353,sharp (2),phé,c,
sv-353-1-1,sv,Sioux Valley,,,353,sharp (2),phé,pas,
ch-353-1-1,ch,Chiwere,iowa1245,iow,353,sharp (2),phá•hį,rr,
wi-353-1-1,wi,Hoocąk,hoch1243,win,353,sharp (2),paahí,km[2426],
wi-353-1-2,wi,Hoocąk,hoch1243,win,353,sharp (2),paahi,,
op-353-1-1,op,Omaha-Ponca,omah1247,oma,353,sharp (2),ppáe,rr,
ks-353-1-1,ks,Kanza/Kaw,kans1243,ksk,353,sharp (2),ppá•hi,rr,
os-353-1-1,os,Osage,osag1243,osa,353,sharp (2),p̣ahí,lf[125a],
qu-353-1-1,qu,Quapaw,quap1242,qua,353,sharp (2),ppohį́,mr;rr,
qu-353-1-2,qu,Quapaw,quap1242,qua,353,sharp (2),ppoí,jod,
of-353-1-1,of,Ofo,ofoo1242,ofo,353,sharp (2),óⁿphi,ds[328a],
