ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-117-1-1,psi,Proto-Siouan,,sio,117,towards (1),*-kta•,,
pch-117-1-1,pch,Proto-Crow-Hidatsa,,,117,towards (1),*hta•,,
pmv-117-1-1,pmv,Proto-Mississipi-Valley,,,117,towards (1),*-kta,,
cr-117-1-1,cr,Crow,crow1244,cro,117,towards (1),kussaá,rg,
cr-117-1-2,cr,Crow,crow1244,cro,117,towards (1),-ssaá,rg,
hi-117-1-1,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} Xhta•,j,
hi-117-1-2,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} akuhta•,j,
hi-117-1-3,hi,Hidatsa,hida1246,hid,117,towards (1),-htá {in} hirihtá,handv,
hi-117-1-4,hi,Hidatsa,hida1246,hid,117,towards (1),-hta {in} í•hta,j,
hi-117-1-5,hi,Hidatsa,hida1246,hid,117,towards (1),-hta {in} íahta,j,
hi-117-1-6,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} kuhta•,j,
hi-117-1-7,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} o•khíhta•,j,
hi-117-1-8,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} ro•táhta•,j,
hi-117-1-9,hi,Hidatsa,hida1246,hid,117,towards (1),no•táhta•,j,
hi-117-1-10,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} šeʔehta•,j,
hi-117-1-11,hi,Hidatsa,hida1246,hid,117,towards (1),-hta- {in} šeʔehtaha•,j,
hi-117-1-12,hi,Hidatsa,hida1246,hid,117,towards (1),-hta• {in} tóhta•,j,
hi-117-1-13,hi,Hidatsa,hida1246,hid,117,towards (1),-hta•- {in} to•hta•ruš,,
pdh-117-1-1,pdh,Proto-Dhegiha,,,117,towards (1),*-hta,,
la-117-1-1,la,Lakota,lako1247,lkt,117,towards (1),-ktá {in} ektá,b[141],
la-117-1-2,la,Lakota,lako1247,lkt,117,towards (1),-ktá- {in} ektákiya,b[141],
la-117-1-3,la,Lakota,lako1247,lkt,117,towards (1),-ktá- {in} ektána,b[142],
op-117-1-1,op,Omaha-Ponca,omah1247,oma,117,towards (1),-ttá- {in} ettáthą,jek,
op-117-1-2,op,Omaha-Ponca,omah1247,oma,117,towards (1),-tta {in} étta,jek,
op-117-1-3,op,Omaha-Ponca,omah1247,oma,117,towards (1),-tta {in} ttiatta,jek,
ks-117-1-1,ks,Kanza/Kaw,kans1243,ksk,117,towards (1),-tta {in} étta,mr;rr,
ks-117-1-2,ks,Kanza/Kaw,kans1243,ksk,117,towards (1),-tta- {in} éttaha,mr;rr,
ks-117-1-3,ks,Kanza/Kaw,kans1243,ksk,117,towards (1),-tta {in} hašítta,rr,
ks-117-1-4,ks,Kanza/Kaw,kans1243,ksk,117,towards (1),-tta {in} gáyįgetta,rr,
ks-117-1-5,ks,Kanza/Kaw,kans1243,ksk,117,towards (1),-tta- {in} gójettaha,jod;rr,
os-117-1-1,os,Osage,osag1243,osa,117,towards (1),ṭa,lf[135a],
os-117-2-1,os,Osage,osag1243,osa,117,towards (1),ṭa ha,lf[137a],
os-117-3-1,os,Osage,osag1243,osa,117,towards (1),-ṭa {in} e-ṭa ú-ga-xthe,lf[41b],
os-117-4-1,os,Osage,osag1243,osa,117,towards (1),-ṭa- {in} gá-ṭa-toⁿ,lf[47],
os-117-5-1,os,Osage,osag1243,osa,117,towards (1),-ṭa {in} ga-xá-ṭa,lf[48b],
os-117-6-1,os,Osage,osag1243,osa,117,towards (1),á-ṭa,lf[14b],
qu-117-1-1,qu,Quapaw,quap1242,qua,117,towards (1),étta ttétta ídišą,rr,
